pipeline,competitor,page_id,page_name,ad_id,media_type,language,presenter_type,device_format,production_type,script_group_id,replication_type,variant_role,first_seen,last_seen,times_seen,weeks_seen,ad_start_date,run_days,run_days_is_lower_bound,best_page_rank,worst_page_rank,median_page_rank,current_page_rank,present_latest,is_retired,page_count,frac_top_25,rank_gate,top25_gate,low_impression_ever,verdict,verdict_confidence
facebook,pw-talk,631251720065425,PW Talk,1671362184120151,Video,Hindi,human-only,skit-narrative,mixed,pw-talk-g0048,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,54,87,66,54,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1448807829637445,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0023,original,original,2026-06-16,2026-06-16,1,1,2026-04-15,62,False,55,55,55,55,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,3482915095217476,Video,Hindi,voiceover-only,other,human-recorded,pw-talk-g0019,visual_variant,replica,2026-06-16,2026-06-22,3,2,2026-06-11,11,False,55,80,61,55,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,26910824648598388,Video,Hindi,human-only,split-screen,human-recorded,pw-talk-g0000,visual_variant,replica,2026-06-16,2026-06-25,5,2,2026-05-26,30,False,56,76,62,56,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1656820212211156,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0047,unique,original,2026-06-22,2026-06-24,2,1,2026-06-19,5,False,56,89,72,56,False,True,120,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1810610246280277,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0020,exact_replica,replica,2026-06-16,2026-06-25,5,2,2026-03-04,113,False,57,72,62,57,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1512309166936625,Image,,,,,,,,2026-06-16,2026-06-16,1,1,2026-06-04,12,False,58,58,58,58,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1569659958009913,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0044,unique,original,2026-06-16,2026-06-25,5,2,2026-06-14,11,False,58,127,69,58,True,False,130,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1175933374295559,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0031,unique,original,2026-06-16,2026-06-24,4,2,2026-01-15,160,False,59,70,60,59,False,True,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1476773330606036,Video,Hindi,voiceover-only,split-screen,mixed,pw-talk-g0024,original,original,2026-06-16,2026-06-25,5,2,2026-04-07,79,False,59,74,63,59,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,2927738817566830,Video,Hindi,ai+human,talking-head,mixed,pw-talk-g0065,unique,original,2026-06-16,2026-06-16,1,1,2026-06-05,11,False,60,60,60,60,False,True,130,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1922940892437204,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0006,exact_replica,replica,2026-06-16,2026-06-25,5,2,2026-01-15,161,False,60,75,65,60,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1331709948907806,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0035,unique,original,2026-06-22,2026-06-24,2,1,2026-06-19,5,False,60,81,70,60,False,True,120,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1274208157485689,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0020,original,original,2026-06-16,2026-06-25,5,2,2026-04-10,76,False,61,77,66,61,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1477133837198003,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0005,reworded_replica,replica,2026-06-17,2026-06-25,4,2,2026-05-19,37,False,62,69,67,62,True,False,120,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,25506520168976866,Video,Hindi,human-only,talking-head,human-recorded,pw-talk-g0062,unique,original,2026-06-16,2026-06-25,5,2,2026-01-14,162,False,63,78,68,63,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,2332698647256427,Video,Hindi,ai+human,split-screen,mixed,pw-talk-g0060,unique,original,2026-06-22,2026-06-22,1,1,2026-06-19,3,False,64,64,64,64,False,True,120,0.0,True,False,False,loser,low
facebook,pw-talk,631251720065425,PW Talk,1550607903145461,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0042,unique,original,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,64,78,71,64,True,False,120,0.0,True,False,False,undecided,high
facebook,pw-talk,631251720065425,PW Talk,1610948496652199,Video,English,human-only,talking-head,human-recorded,pw-talk-g0025,exact_replica,replica,2026-06-16,2026-06-25,5,2,2026-05-16,40,False,65,83,71,65,True,False,130,0.0,True,False,False,winner,high
facebook,pw-talk,631251720065425,PW Talk,1337220371117503,Video,Hindi,human-only,skit-narrative,human-recorded,pw-talk-g0003,reworded_replica,replica,2026-06-22,2026-06-25,3,1,2026-06-19,6,False,66,111,73,66,True,False,120,0.0,True,False,False,undecided,high
