pipeline,competitor,script_group_id,original_ad_id,original_first_seen,replica_ad_id,replication_type,replica_first_seen,days_to_replica,original_is_winner,replica_is_winner
facebook,speakx,speakx-g0115,1689862095613058,2026-06-04,1724422962333351,exact_replica,2026-06-04,0,True,True
facebook,speakx,speakx-g0116,1694023131623811,2026-05-26,2011866696882033,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0117,1696524301725159,2026-05-26,1286607256921711,reworded_replica,2026-06-17,22,True,False
facebook,speakx,speakx-g0118,1707722113596111,2026-06-04,872479192551236,exact_replica,2026-06-04,0,True,False
facebook,speakx,speakx-g0119,2331531480702586,2026-05-26,1755985579113125,exact_replica,2026-06-04,9,True,True
facebook,speakx,speakx-g0120,2216320602522093,2026-05-26,1774406133527244,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0121,982953024519886,2026-05-26,1812790096772217,exact_replica,2026-06-11,16,False,True
facebook,speakx,speakx-g0122,1824295468237331,2026-05-26,36121185230830159,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0123,1857730538277430,2026-05-26,985072957572062,exact_replica,2026-06-11,16,True,False
facebook,speakx,speakx-g0124,1883151975705319,2026-06-04,1330459208579843,visual_variant,2026-06-26,22,True,False
facebook,speakx,speakx-g0125,1913593379351763,2026-05-26,1515349576107394,reworded_replica,2026-06-12,17,True,True
