ad_id,language
27476424265287240,Hindi
27481468608206524,Hindi
27482983684671900,Hindi
2749537112086604,Hindi
2750157982023151,Hindi
27511799785106068,Hindi
27514548604848440,Hindi
27532860639682185,Hindi
27545658091701815,Hindi
27555619824065988,Hindi
2755888441437155,Hindi
2756931274675013,Hindi
2758807777819560,Hindi
2763858780680269,Hindi
27684869524439116,Hindi
27731974399736672,Hindi
27790818957191525,Hindi
2785296485181094,Hindi
2787851868238534,Hindi
2789375908093697,Hindi
2819779755048437,Hindi
2820523608300012,Hindi
2829567170770163,Hindi
2833096413706836,Hindi
2834404380253959,Hindi
2844095835932261,Hindi
2850540315306173,Hindi
2854190348276214,Hindi
2854895638221000,Hindi
28740456275544709,Hindi
2895749224102167,Hindi
2896344007393670,Hindi
2897977750567471,Hindi
2967603190114168,Gujarati
2982945641913901,Hindi
2999057953819326,Hindi
3014596585598444,Hindi
3022003484664842,Hindi
3024940101191521,Hindi
3030759767113624,Hindi
3043686939135142,Hindi
3045812932291006,Gujarati
3072941649569067,Hindi
3077035459170339,Hindi
3098326293684794,Hindi
3098588263866064,Hindi
3132241386979300,Hindi
3163699757156529,Hindi
3187076728157852,Hindi
3202962799905763,Hindi
3286929574811248,Hindi
3311359495704979,Hindi
3319986008163514,Hindi
3322498811288102,Hindi
3406444152844333,Hindi
3407134212798672,Hindi
3411393879019186,Hindi
3470262133120764,Hindi
3474870519347308,Hindi
3499653943543153,Hindi
3510795772417395,Hindi
3517643978389637,Bengali
3524825214333769,Hindi
3539960019475278,Hindi
35457089847239841,Hindi
35629835543327836,Hindi
3607823459368677,Hindi
36186474537666969,Hindi
36197580316553106,Hindi
36497954526486498,Hindi
37380694171529198,Hindi
3745166842290933,Bengali
3801161286691042,Hindi
3805916236217765,Hindi
3887006608101122,Hindi
3903564523285126,Hindi
3907456816051144,Gujarati
3930958850532394,Hindi
3950432305262244,Hindi
3970408179930768,Hindi
4028801277424057,Gujarati
4045096479121226,Hindi
4051128405021733,Hindi
4066131160354420,Hindi
4072652609699988,Hindi
4077473675717547,Hindi
4112442375720100,Hindi
4190978124527279,Hindi
4213869885543353,Hindi
4214577932098383,Hindi
4295313227352365,Hindi
4296427323911265,Hindi
4302322243363607,Hindi
4307605786220972,Hindi
4311046219138923,Hindi
4316724308542469,Hindi
4330384010533156,Hindi
4343062242600010,Hindi
4343895115863908,Hindi
4348893292057982,Hindi
4355411478052722,Hindi
4369199030000784,Hindi
4369675073304342,Hindi
4371254969824560,Hindi
4379400572301651,Hindi
4379825375635044,Hindi
4395085614099165,Hindi
4397650973886084,Hindi
4398499097088322,Hindi
4404859313114775,Hindi
4415426418702988,Hindi
4419361311611834,Hindi
4422752634710245,Hindi
4424025224584940,Hindi
4424486961118171,Hindi
4436947229852158,Bengali
4462667594015020,Hindi
4488104131411551,Hindi
4491755677746535,Hindi
4500003973544398,Hindi
4526978114291365,Hindi
4538698336365128,Hindi
4539332442969258,Hindi
4547652658888509,Hindi
4548966068665938,Hindi
4551442688514124,Hindi
4555657601319784,Hindi
4585655421663519,Hindi
4593334350903175,Hindi
4595374774118114,Hindi
4685315905087654,Hindi
4722556757973324,Hindi
4982615451950571,Bengali
5195950473963815,Hindi
5354912531399950,Hindi
5431113267113666,Hindi
608640915677208,Hindi
742546498851380,Hindi
745415861983514,Hindi
756240874182057,Hindi
761260850409527,Hindi
766128486556385,Hindi
767456879118205,Hindi
769511858914323,Hindi
773037125897340,Hindi
775702548913493,Bengali
776637162138898,Hindi
783311214748224,Hindi
784291864676002,Hindi
797487429998151,Hindi
802553552808088,Hindi
805915929154160,Hindi
805938542579531,Hindi
809679988574577,Hindi
810625605338063,Hindi
812140348389276,Hindi
817826454744592,Bengali
823601950362227,Hindi
829302166640738,Hindi
835603072955889,Hindi
835839852482522,Hindi
838171575753344,Hindi
840617208849283,Hindi
840752642285554,Hindi
841014529015757,Hindi
841180405485967,Hindi
841687008985481,Hindi
842280601796121,Hindi
845261814500751,Hindi
849104544460309,Hindi
850630527721984,Hindi
851523094696496,Hindi
854162583974170,Hindi
856318170870772,Hindi
857055417087987,Hindi
858729813560508,Hindi
858733843910538,Hindi
859593329883730,Hindi
859863893383600,Hindi
860252803820059,Hindi
860935546665161,Hindi
861154453569534,Hindi
861399523217538,Hindi
864945146035665,Hindi
865120769995614,Bengali
865202842840622,Hindi
865821879200159,Hindi
866621743146367,Hindi
866692159290649,Hindi
867200969770719,Hindi
868894045834718,Gujarati
869204186258411,Hindi
869294805765618,Bengali
871564259326574,Hindi
873021038754328,Hindi
873092048567708,Hindi
873676512461718,Hindi
874526275698683,Hindi
874940122070171,Hindi
875247275637810,Hindi
875655158940170,Hindi
876287251448118,Hindi
876390288191197,Hindi
879461981287260,Hindi
879493064627151,Hindi
880448181191776,Hindi
880462167884407,Hindi
880903308358300,Hindi
881346784311029,Hindi
881691660937503,Hindi
881757097701266,Hindi
882040494892409,Hindi
882053494334377,Hindi
882523394183938,Hindi
883032468164104,Hindi
883288724824381,Hindi
883414924661759,Hindi
883554291455242,Hindi
884539008014653,Hindi
884859273959848,Hindi
884869517992534,Hindi
885046537323559,Hindi
885717154582707,Hindi
885862810591427,Hindi
886940311119425,Hindi
887982693633986,Hindi
888335133660166,Hindi
890589943792591,Hindi
890964710704617,Hindi
892710367202449,Bengali
893984383763995,Hindi
895595066172251,Hindi
896308530164120,Hindi
896406336820941,Hindi
897376420053123,Hindi
897772403335650,Hindi
899028249116275,Hindi
899891885965557,Hindi
901761909642246,Hindi
902496572123981,Hindi
905751582548300,Hindi
906890209075307,Hindi
907123395290117,Bengali
907474865691545,Hindi
910970308706304,Bengali
912638511830928,Bengali
913586715100718,Bengali
914184308326307,Hindi
919040904539498,Hindi
919579094374067,Bengali
919639617804436,Hindi
922563197508009,Hindi
922682520699920,Hindi
923485210505551,Hindi
926608283766544,Hindi
935389092858596,Hindi
938048242579134,Hindi
938134272568123,Hindi
938934152528073,Hindi
941526071921361,Hindi
941734938861838,Hindi
942218902196420,Hindi
944481151793509,Hindi
945562204774388,Bengali
948897454859996,Hindi
949474424515743,Hindi
949995208067383,Hindi
950383541360033,Hindi
952034237314249,Hindi
954032054280252,Hindi
954483154257513,Hindi
954596250909208,Hindi
956045813922623,Hindi
956807577314315,Hindi
960519010069920,Hindi
960878673578943,Hindi
961207856907156,Hindi
963571616506535,Hindi
963811456622332,Hindi
964925059704674,Hindi
966723416201096,Hindi
967571686256461,Hindi
968461929338204,Hindi
968777632805938,Hindi
968883082730315,Hindi
970293769157487,Hindi
970350219192232,Hindi
971792018958076,Hindi
972424205425575,Hindi
972902528803528,Hindi
973252012273513,Bengali
974009038785366,Bengali
974520208678074,Hindi
975097301805894,Hindi
975268145345971,Hindi
975980368393351,Hindi
976247658643508,Hindi
976998408541407,Hindi
977068448269941,Hindi
977319668615660,Hindi
977778404882183,Hindi
977820078393384,Hindi
977895658536429,Hindi
978155708541589,Hindi
979245955022411,Hindi
980161078224519,Hindi
980416391523222,Hindi
980603678174030,Hindi
980617561559297,Hindi
980787168082850,Hindi
980972577867560,Hindi
981094987898584,Hindi
981246487991598,Hindi
981566041391559,Hindi
981638277990103,Bengali
982078151388066,Hindi
982252277769319,Bengali
983563384566909,Hindi
983636504265617,Hindi
983643497710063,Gujarati
983743594412724,Hindi
983818354547545,Hindi
984135950923630,Hindi
984431433971622,Hindi
985323620546558,Hindi
985533387662266,Hindi
985627677720732,Hindi
985758804456396,Hindi
986194637611101,Hindi
986404407586202,Hindi
986777497506462,Hindi
986835910756944,Hindi
987084514308740,Hindi
987429027600209,Hindi
987755824176870,Hindi
987991557547588,Hindi
988161937540286,Hindi
988240170661321,Hindi
988759547228396,Hindi
988958730629564,Hindi
989024987071604,Hindi
989043553899179,Hindi
989196977257706,Hindi
989324960521214,Hindi
989815403792068,Hindi
989866650327478,Hindi
989923180626814,Hindi
989974220692229,Hindi
990018286870707,Hindi
990254637064965,Hindi
990394187244790,Hindi
990590060257495,Hindi
990597490610841,Hindi
990687027182901,Hindi
990836973669314,Hindi
991029173743364,Hindi
991338363868372,Hindi
991759129902174,Hindi
991782720490101,Hindi
991926386792507,Hindi
991962493442794,Hindi
992003716779713,Hindi
992294803309079,Hindi
992374836850070,Bengali
992593346966439,Hindi
992760670237361,Hindi
992773516690548,Hindi
992878336969111,Hindi
993269620169290,Gujarati
993724173607458,Hindi
994055896811811,Hindi
995004486736404,Hindi
995133693132361,Hindi
995219973120049,Bengali
996315129584237,Hindi
996760756430158,Hindi
996900806050084,Hindi
997472599592105,Hindi
998319079605502,Hindi
998380903160004,Hindi
998462612671160,Hindi
998788752795051,Hindi
998839265829186,Bengali
998909686118850,Hindi
999219592865985,Hindi
999387099536369,Hindi
999462886323027,Hindi
999500705960297,Hindi
999972472416365,Hindi
999994179437771,Hindi
